face,surface,x,y,z,wss_x,wss_y,wss_z,tangent_x,tangent_y,tau_t_attached
190,upper,0.0329281,0.029611850000000002,0.0,-1.6028323,-0.62493655,-4.4096233e-16,0.9278650574325706,0.37291612353939907,1.720260999778365
191,upper,0.0341811,0.0301094,0.0,-1.5727102,-0.5993463,-4.2665533e-16,0.9309092331005305,0.3652505985322711,1.682962040974484
192,upper,0.03545525,0.0306034,0.0,-1.5471437,-0.57069566,1.0021578e-19,0.9338066375181235,0.35777809285518863,1.6489154610898815
193,upper,0.0367504,0.031093799999999998,0.0,-1.5179583,-0.55275,-9.8927492e-20,0.9365626024704375,0.3505003447270791,1.6154020414374943
194,upper,0.0380664,0.0315806,0.0,-1.4927377,-0.52709753,9.4368245e-20,0.939191377429476,0.3433941708330582,1.5829685958664108
195,upper,0.039403099999999996,0.0320637,0.0,-1.4655247,-0.5081561,-1.0668086e-19,0.9417003841411519,0.3364526512132234,1.5510556400335183
196,upper,0.04076035,0.032543100000000005,0.0,-1.4407123,-0.48722172,-8.9034251e-20,0.9440873994217066,0.32969528697444106,1.5207930334174462
197,upper,0.04213789999999999,0.03301875,0.0,-1.4168858,-0.46985414,8.7935113e-20,0.9463599021173297,0.32311443122286915,1.4927005602032446
198,upper,0.0435356,0.03349065,0.0,-1.3938867,-0.44996562,-6.9476596e-16,0.9485231465619005,0.31670781555924893,1.464641427221747
199,upper,0.0449533,0.0339588,0.0,-1.3713267,-0.43340978,8.1926364e-20,0.9505950304190406,0.31043370973949214,1.4381213519437197
200,upper,0.04639075000000001,0.03442305,0.0,-1.3481803,-0.41876674,-1.265819e-21,0.9525774442617099,0.3042962580838439,1.4116752965699553
201,upper,0.04784785,0.034883449999999996,0.0,-1.3261582,-0.40403697,-1.2149406e-21,0.9544628984924092,0.29832964217702024,1.3863050041178635
202,upper,0.049324400000000004,0.035339999999999996,0.0,-1.3069645,-0.38743763,6.2282481e-16,0.9562663649837154,0.2924972464841873,1.3631306315371186
203,upper,0.050820149999999994,0.0357926,0.0,-1.2865955,-0.37493734,-3.0353191e-16,0.9579938403485371,0.28678877567691113,1.3400783847143038
204,upper,0.052334950000000005,0.03624125,0.0,-1.2677889,-0.3598459,7.277006e-20,0.9596434850267945,0.2812194546001898,1.3178210260124008
205,upper,0.053868650000000004,0.036685949999999995,0.0,-1.2482109,-0.3486876,6.9911717e-20,0.9612212963372729,0.27577820702095496,1.2959673405387542
206,upper,0.055421,0.03712665,0.0,-1.2301343,-0.33451452,-2.814568e-16,0.9627341241688309,0.27044963701375957,1.27476159843037
207,upper,0.0569918,0.037563299999999994,0.0,-1.211482,-0.32576803,-5.4896574e-16,0.9641876429705091,0.2652210194214896,1.2544965030927286
208,upper,0.058580900000000005,0.03799585,0.0,-1.1943745,-0.313658,-2.6775409e-16,0.9655762247945193,0.26012026855199855,1.2348484238943243
209,upper,0.06018804999999999,0.038424349999999996,0.0,-1.1788434,-0.30085182,0.0,0.9669014859062016,0.25514998834485453,1.2165877734772472
210,upper,0.061813,0.03884875,0.0,-1.1619703,-0.29359821,-6.1950849e-20,0.9681760686229203,0.25027005443293904,1.1984706769087086
211,upper,0.0634556,0.039269,0.0,-1.1461303,-0.28285441,-2.4945966e-16,0.9694007707471146,0.24548349369132808,1.180495684969421
212,upper,0.0651157,0.0396851,0.0,-1.1308351,-0.27241514,5.9954014e-20,0.9705788575851712,0.24078347370337558,1.163157703173804
213,upper,0.06679299999999999,0.04009695,0.0,-1.1148929,-0.26516299,4.7681756e-16,0.9717085532854355,0.23618316508999126,1.1459780011701293
214,upper,0.0684873,0.0405046,0.0,-1.1006019,-0.25508371,-2.3305302e-16,0.9727875148668429,0.23169905247797548,1.1297544410682923
215,upper,0.0701984,0.04090805,0.0,-1.0867473,-0.2469826,-1.1141924e-19,0.9738239737527902,0.22730347147442564,1.114440576524895
216,upper,0.07192604999999999,0.041307250000000004,0.0,-1.073315,-0.23931507,5.48918e-20,0.97482076340115,0.22298986354092284,1.0996545824724917
217,upper,0.0736701,0.0417022,0.0,-1.0601294,-0.2321614,0.0,0.9757827628987734,0.21874185614471697,1.0852394105233751
218,upper,0.0754303,0.0420928,0.0,-1.0463063,-0.22572126,0.0,0.9767096252028203,0.21456539337965522,1.070369405066401
219,upper,0.07720635,0.04247905,0.0,-1.03362,-0.21644803,-4.188017e-16,0.9775958356304612,0.21049081252629653,1.0560229293287735
220,upper,0.07899809999999999,0.042860999999999996,0.0,-1.0209914,-0.21086654,-2.0529646e-16,0.9784474080348472,0.2064961735962419,1.0425295226053488
221,upper,0.08080535,0.0432386,0.0,-1.0087042,-0.20500468,0.0,0.9792664179710615,0.2025766092966466,1.0293193016907092
222,upper,0.08262775,0.04361185,0.0,-0.99766535,-0.19621203,4.7827203e-20,0.9800550106746153,0.19872638489032993,1.0167594326378369
223,upper,0.08446514999999999,0.0439807,0.0,-0.98560973,-0.1931904,-4.7469733e-20,0.9808161466926766,0.19493508249396724,1.004361524082452
224,upper,0.08631734999999999,0.04434515,0.0,-0.97514349,-0.18466093,-1.3474708e-21,0.9815470570561197,0.1912207488335682,0.9924602241318369
225,upper,0.08818405000000001,0.0447052,0.0,-0.96403515,-0.17997123,-1.8612107e-16,0.9822511700336118,0.18757035737983957,0.9806819219702178
226,upper,0.090065,0.045060800000000005,0.0,-0.95301286,-0.17418236,1.8280898e-16,0.9829306342758372,0.18397654253219525,0.9687910033157277
227,upper,0.09196,0.04541194999999999,0.0,-0.94195449,-0.17071529,-8.7526838e-20,0.9835842290423771,0.18044961728724346,0.9572970895852362
228,upper,0.0938688,0.04575865,0.0,-0.93213188,-0.16298739,2.1859622e-20,0.9842127376470077,0.17698951113945288,0.9462631279408474
229,upper,0.09579114999999999,0.0461009,0.0,-0.92195067,-0.15936083,1.7300195e-16,0.9848198994814303,0.17357927752293836,0.935617103893093
230,upper,0.09772685,0.04643865,0.0,-0.91207127,-0.15459193,-1.6990655e-16,0.9854055048532806,0.1702233562260218,0.9250752074465811
231,upper,0.0996755,0.0467719,0.0,-0.90223832,-0.15145668,-1.6665917e-16,0.9859670964915813,0.16693976349558168,0.9148614390528682
232,upper,0.101637,0.047100699999999995,0.0,-0.89361631,-0.1445422,3.9729504e-20,0.9865081794119904,0.16371197864921183,0.9052230886312709
233,upper,0.10361100000000001,0.047425,0.0,-0.88501719,-0.1400971,-3.9555074e-20,0.9870342329247747,0.16050988453862125,0.8960292326020852
234,upper,0.1055975,0.04774475,0.0,-0.87520346,-0.13661601,-1.5863075e-16,0.9875409496660154,0.1573622341374969,0.8857974565919331
235,upper,0.107596,0.048060000000000005,0.0,-0.86577047,-0.13377159,-1.6567196e-20,0.9880243664610499,0.1542979302493743,0.8760429995856033
236,upper,0.10960600000000001,0.048370750000000004,0.0,-0.85749349,-0.12966328,-1.532645e-16,0.9884932526394519,0.15126496450360447,0.8672400404938762
237,upper,0.111628,0.048677,0.0,-0.84925651,-0.12449564,0.0,0.9889479760992839,0.14826294401882964,0.8583285968575497
238,upper,0.1136615,0.04897875,0.0,-0.84066175,-0.1206794,0.0,0.9893829550820233,0.14533192420512006,0.8492749758533445
239,upper,0.11570550000000002,0.04927595,0.0,-0.83262348,-0.117123,-1.7165559e-20,0.9898018827153462,0.14245080895928977,0.8408165541947422
240,upper,0.11776,0.049568600000000004,0.0,-0.82442127,-0.11527411,1.7700888e-20,0.9902092935497705,0.13959066934313474,0.8324407935269387
241,upper,0.1198255,0.049856750000000005,0.0,-0.81679962,-0.11161286,0.0,0.9906030348302634,0.1367685175216571,0.8243893078187581
242,upper,0.1219015,0.0501404,0.0,-0.80929421,-0.10688341,0.0,0.9909802550109116,0.13400796311603616,0.8163178106696505
243,upper,0.123987,0.0504195,0.0,-0.80115944,-0.10603287,-1.6723073e-20,0.9913424689285885,0.13130159670990627,0.8081456623897793
244,upper,0.126082,0.050694100000000006,0.0,-0.79463663,-0.10013555,1.3568666e-16,0.9916933062938513,0.1286249830008523,0.8009157603234348
245,upper,0.128187,0.05096425,0.0,-0.78673225,-0.09923977,-1.3389514e-16,0.992033612614483,0.1259734553112595,0.7929664128590153
246,upper,0.130301,0.05122985,0.0,-0.77955978,-0.094988525,1.619456e-20,0.9923601818421786,0.12337450909389026,0.7853232476790765
247,upper,0.1324235,0.051490949999999994,0.0,-0.77247688,-0.093420421,-1.0940807e-21,0.9926761438221815,0.1208059331586151,0.7781051115651658
248,upper,0.13455499999999998,0.05174755,0.0,-0.76572356,-0.090073279,1.2830246e-16,0.9929817755805145,0.1182674653696815,0.7710022786174987
249,upper,0.136695,0.0519997,0.0,-0.75858716,-0.087557706,-2.5303316e-16,0.9932742436154872,0.1157854782348871,0.7636229984277803
250,upper,0.138843,0.0522474,0.0,-0.75219061,-0.084749547,-1.2476914e-16,0.9935568349185826,0.11333497159556852,0.7569492092290603
251,upper,0.1409985,0.0524906,0.0,-0.74586894,-0.081448195,-1.2328043e-16,0.9938301543289045,0.11091268794229872,0.750300681984835
252,upper,0.1431615,0.05272935,0.0,-0.73919603,-0.080039954,1.4797631e-20,0.9940934051491188,0.10852788507581637,0.7435164654645958
253,upper,0.14533200000000002,0.0529637,0.0,-0.73272861,-0.0775559,-1.4182686e-22,0.9943468125659055,0.10618105452491922,0.7368213250759756
254,upper,0.14750950000000002,0.05319365,0.0,-0.72669445,-0.07577422,-2.3732711e-16,0.9945931206901506,0.10384856414908933,0.7306343447602298
255,upper,0.149694,0.05341915,0.0,-0.72035299,-0.072203145,1.437076e-20,0.9948302051096927,0.10155226733759729,0.7239613058767357
256,upper,0.1518845,0.05364025,0.0,-0.71402273,-0.070746788,0.0,0.9950562606529044,0.09931282966192723,0.717518851440751
257,upper,0.15408100000000002,0.053857,0.0,-0.70831601,-0.068677282,-1.7605882e-22,0.9952761535226904,0.09708438715405358,0.7116375257457156
258,upper,0.156284,0.0540694,0.0,-0.70210199,-0.067147761,0.0,0.9954879128535968,0.0948884363997507,0.705305590684491
259,upper,0.158492,0.054277450000000005,0.0,-0.69643654,-0.063836257,-5.5859435e-17,0.9956908738562504,0.09273447966844017,0.6993553291748993
260,upper,0.1607055,0.0544812,0.0,-0.6910358,-0.061777935,6.7151995e-21,0.9958882325687555,0.09059044227224233,0.6937909119580519
261,upper,0.1629245,0.05468065,0.0,-0.68487048,-0.061081516,5.4655454e-17,0.9960774734038006,0.08848540544915386,0.6875888800359571
262,upper,0.1651475,0.0548758,0.0,-0.67968918,-0.058239438,5.4056169e-17,0.9962589192846191,0.08641854977863755,0.6821793756881318
263,upper,0.167375,0.055066699999999996,0.0,-0.67413115,-0.057367835,5.3418948e-17,0.9964343886177613,0.08437125802041891,0.6765676567072961
264,upper,0.169607,0.055253399999999994,0.0,-0.66901176,-0.054191007,-5.2823312e-17,0.9966026001612309,0.08236053273184678,0.6712020597602366
265,upper,0.1718425,0.055435899999999996,0.0,-0.66358992,-0.053553808,-5.7178041e-23,0.9967647898253805,0.08037383756151664,0.6657473922040338
266,upper,0.1740815,0.0556142,0.0,-0.65839853,-0.051130316,-6.3563019e-21,0.9969223952585987,0.0783947564053767,0.6603805882300903
267,upper,0.1763245,0.05578835,0.0,-0.6529806,-0.050478607,0.0,0.9970741164401249,0.07644086816058608,0.6549286833401597
268,upper,0.1785705,0.055958350000000004,0.0,-0.64778929,-0.048544878,1.6431524e-22,0.997218925713215,0.07452794240673447,0.6496056897340522
269,upper,0.180819,0.05612425,0.0,-0.64293909,-0.046148051,0.0,0.9973575739157579,0.07264894873894348,0.6445927783695062
270,upper,0.18307,0.05628609999999999,0.0,-0.63795774,-0.045545034,4.9781964e-17,0.9974918674469443,0.07078117247691963,0.6395813883318534
271,upper,0.18532300000000002,0.056443850000000004,0.0,-0.63304365,-0.042994656,4.9323721e-17,0.9976206273901264,0.06894261240865907,0.6345015671825871
272,upper,0.1875775,0.0565976,0.0,-0.62819095,-0.04250969,9.785808e-17,0.9977436161421472,0.0671392318066835,0.6296275780117111
273,upper,0.189834,0.0567474,0.0,-0.62365049,-0.040845415,2.5278817e-23,0.9978624698900068,0.06534899528696057,0.6249866251318419
274,upper,0.19209199999999998,0.05689325,0.0,-0.61885776,-0.039583426,9.6041825e-17,0.9979766222541371,0.0635819269464465,0.6201223674807835
275,upper,0.19435049999999998,0.05703515,0.0,-0.61434866,-0.03780205,-4.7604981e-17,0.9980864694461176,0.06183364382425112,0.6155105235638797
276,upper,0.19661,0.05717315,0.0,-0.60975496,-0.037174793,9.443058e-17,0.998191881987288,0.060107958996092184,0.6108869520068158
277,upper,0.19887,0.0573073,0.0,-0.60504136,-0.035614547,9.363165e-17,0.9982998707601042,0.058286945711363385,0.6060885746600415
278,upper,0.20133800000000002,0.0574492,0.0,-0.59993821,-0.034632235,-7.8329603e-17,0.9984044897151652,0.05646658229962972,0.6009365663635272
279,upper,0.2040135,0.0575982,0.0,-0.5953094,-0.032999721,0.0,0.9985062829825724,0.05463700984064666,0.5962231822996009
280,upper,0.206689,0.057742,0.0,-0.59010474,-0.031348442,7.6729329e-17,0.9986093100455609,0.052720450399526775,0.5909367912475786
281,upper,0.2093645,0.0578807,0.0,-0.58511661,-0.029434693,7.6094601e-17,0.9987072573433905,0.05083123183282943,0.5858564065029734
282,upper,0.21204,0.05801435,0.0,-0.58021638,-0.028614974,0.0,0.9988009594402978,0.04895552492968005,0.5809215380999956
283,upper,0.21471600000000002,0.05814299999999999,0.0,-0.57511676,-0.027298172,0.0,0.9988896143884404,0.047111975833249525,0.5757642294442851
284,upper,0.21739150000000002,0.05826674999999999,0.0,-0.57051271,-0.026036358,7.4033727e-17,0.9989734229811844,0.04530011233159944,0.5711064847050775
285,upper,0.220067,0.05838565,0.0,-0.5657212,-0.024792072,0.0,0.9990529323189383,0.04351135972284478,0.5662641604980553
286,upper,0.22274249999999998,0.058499800000000005,0.0,-0.56100864,-0.023597088,-3.6330361e-17,0.9991276929933349,0.041759467116046604,0.5615046700528987
287,upper,0.225418,0.0586093,0.0,-0.55640804,-0.022422128,0.0,0.9991986452823317,0.04002583248294936,0.5568596241314366
288,upper,0.2280935,0.05871415,0.0,-0.55181782,-0.021763937,3.5629414e-17,0.9992658839717858,0.038310483292245616,0.5522465086384958
289,upper,0.230769,0.05881445,0.0,-0.54735505,-0.0197029,3.5289769e-17,0.9993289448013487,0.036628678412180385,0.5477094357360768
290,upper,0.233445,0.0589103,0.0,-0.54285142,-0.019113384,0.0,0.9993884048443872,0.03496878983595591,0.5431877866094604
291,upper,0.2361205,0.059001700000000004,0.0,-0.53852797,-0.018071562,-3.4694886e-17,0.9994446996599368,0.033321049228057384,0.5388310886421553
292,upper,0.238796,0.0590887,0.0,-0.53413837,-0.017034196,3.4369086e-17,0.9994974996815011,0.03169776223060113,0.53440991119355
293,upper,0.24147149999999998,0.0591714,0.0,-0.529827,-0.016065435,1.7034913e-17,0.9995465444734238,0.030111549798003425,0.5300705021647498
294,upper,0.244147,0.0592499,0.0,-0.5257789,-0.015266719,-1.6868823e-17,0.999592619529365,0.028541110392242823,0.5260004370565745
295,upper,0.24682300000000001,0.0593242,0.0,-0.52159721,-0.014157152,0.0,0.9996361551289724,0.026973271195109217,0.5217892942306456
296,upper,0.24949849999999998,0.059394300000000004,0.0,-0.51744091,-0.013570002,1.6558717e-17,0.9996764625277117,0.025435610236057313,0.5176186597576946
297,upper,0.252174,0.059460349999999995,0.0,-0.51343865,-0.012048854,3.281051e-17,0.9997135744596021,0.023932593699920304,0.5135799483845442
298,upper,0.2548495,0.0595224,0.0,-0.50949233,-0.011344411,0.0,0.9997482195109414,0.022438751852601215,0.5096186041953239
299,upper,0.257525,0.05958045,0.0,-0.50543948,-0.010862876,0.0,0.9997804387935068,0.020954097591233463,0.5055561268617874
300,upper,0.2602005,0.05963455,0.0,-0.5015451,-0.009633676,0.0,0.999810091243076,0.019487982155981038,0.5016375930995022
301,upper,0.262876,0.05968475,0.0,-0.49752703,-0.0090342074,1.585608e-17,0.9998371202549403,0.018048073589950923,0.49760904296417535
302,upper,0.265552,0.05973115,0.0,-0.49367484,-0.0087092479,0.0,0.9998615807113506,0.01663789101417282,0.4937514093971987
303,upper,0.2682275,0.0597738,0.0,-0.49002687,-0.0070655135,-1.5570086e-17,0.9998838892611467,0.015238372485375868,0.4900776395445798
304,upper,0.270903,0.059812699999999996,0.0,-0.48631807,-0.0067786759,0.0,0.9999041319127673,0.013846551331476312,0.48636530890065116
305,upper,0.2735785,0.059847899999999996,0.0,-0.48247724,-0.0060619456,-1.531473e-17,0.9999220883736294,0.012482675294966222,0.48251531871212533
306,upper,0.276254,0.0598795,0.0,-0.47900693,-0.0055527054,0.0,0.9999380926597041,0.011127032312041617,0.4790390610873855
307,upper,0.27893,0.05990745,0.0,-0.47533848,-0.0044869775,0.0,0.999952156697654,0.00978183600917776,0.4753596291154666
308,upper,0.2816055,0.059931849999999995,0.0,-0.47170937,-0.0042064145,-7.456878e-18,0.9999641678255884,0.008465403999719177,0.47172807662571536
309,upper,0.284281,0.05995275,0.0,-0.46825036,-0.0031857823,0.0,0.9999743857901112,0.007157357311860642,0.46826116791923733
310,upper,0.2869565,0.05997015,0.0,-0.46464116,-0.0027505219,0.0,0.9999827833685497,0.005867961016216289,0.4646493003996751
311,upper,0.289632,0.05998415,0.0,-0.46125838,-0.0022659801,0.0,0.9999894327147064,0.004597222957350294,0.46126392296684116
312,upper,0.2923075,0.05999475,0.0,-0.45776908,-0.0014013723,0.0,0.999994436181954,0.0033358065195006,0.4577712077629864
313,upper,0.294983,0.060002,0.0,-0.45441929,-0.0011289364,0.0,0.9999978294626393,0.0020835234604334946,0.4544206558314283
314,upper,0.297659,0.0600059,0.0,-0.45097731,-0.00060905928,0.0,0.9999996385555981,0.0008502286004721972,0.4509776648363952
315,upper,0.3003345,0.06000655,0.0,-0.44761698,0.00036572424,0.0,0.9999999369612979,-0.00035507379559439215,0.44761708164190056
316,upper,0.30301,0.060004,0.0,-0.4444465,0.00072913171,0.0,0.9999987824907758,-0.0015604540896645926,0.44444709665884535
317,upper,0.3056855,0.0599982,0.0,-0.44105966,0.0013340596,0.0,0.9999962008917517,-0.0027564836410305035,0.44106166168007127
318,upper,0.308361,0.05998925,0.0,-0.43786119,0.0015518554,0.0,0.9999922639707071,-0.003933446165857231,0.43786390683268106
319,upper,0.311037,0.05997715,0.0,-0.43469485,0.0023805193,0.0,0.9999869882484416,-0.005101307068893459,0.43470133761854085
320,upper,0.3137125,0.05996195,0.0,-0.43137909,0.0027018319,0.0,0.9999804620218943,-0.006251045870796069,0.43138755099992643
321,upper,0.316388,0.0599437,0.0,-0.42834365,0.0031749395,0.0,0.9999727556440811,-0.007381596682477875,0.4283554161760241
322,upper,0.3190635,0.05992245,0.0,-0.42522097,0.003461423,6.6128585e-18,0.9999638507454391,-0.008502776155657147,0.4252350302838599
323,upper,0.321739,0.0598982,0.0,-0.42214901,0.004233144,0.0,0.999953697628112,-0.009623024465634622,0.4221701991478254
324,upper,0.324415,0.059870950000000006,0.0,-0.41902871,0.0045091086,0.0,0.9999424818037067,-0.010725347744655675,0.41905296998215913
325,upper,0.3270905,0.059840800000000006,0.0,-0.41601767,0.0048096761,1.2892453e-17,0.9999302588948963,-0.01181005276811005,0.41604545899649004
326,upper,0.329766,0.05980775000000001,0.0,-0.41299571,0.0053436216,0.0,0.999916872613125,-0.012893714111439403,0.4130302778750673
327,upper,0.3324415,0.0597718,0.0,-0.40997418,0.0058658481,-1.267516e-17,0.999902442886955,-0.013967988713475113,0.41001611820263195
328,upper,0.335117,0.059733,0.0,-0.40690039,0.0057812517,0.0,0.9998872806619539,-0.015014192300725286,0.4069413252821512
329,upper,0.3377925,0.05969145000000001,0.0,-0.40404826,0.0067427473,1.244953e-17,0.9998711743028643,-0.01605100614326593,0.40410443607956387
330,upper,0.340468,0.0596471,0.0,-0.40112449,0.006653447,1.2339629e-17,0.9998540207058676,-0.017086172137448986,0.40117961607083996
331,upper,0.343144,0.0596,0.0,-0.39821636,0.0074642964,-1.2235202e-17,0.9998361072576625,-0.018104105165518313,0.39828622963572813
332,upper,0.3458195,0.0595502,0.0,-0.39539411,0.0076986021,0.0,0.9998171240266582,-0.019123768014227178,0.3954690281978744
333,upper,0.348495,0.05949765,0.0,-0.39244476,0.0079347064,0.0,0.9997973238654776,-0.02013234192609026,0.39252496503535755
334,upper,0.3511705,0.059442449999999994,0.0,-0.38958391,0.0082628576,1.1948512e-17,0.9997770991300132,-0.02111284100199843,0.3896715238062591
335,upper,0.353846,0.05938465,0.0,-0.38682863,0.0085820347,2.3685807e-17,0.999756165568676,-0.02208187961696893,0.38692381531809816
336,upper,0.356522,0.05932425,0.0,-0.3841269,0.0087834129,-1.1737663e-17,0.9997342482606979,-0.023052827475542492,0.3842273001104424
337,upper,0.3591975,0.05926125,0.0,-0.38132077,0.0092046054,1.163754e-17,0.9997113351131779,-0.02402595359662761,0.3814318455053007
338,upper,0.361873,0.05919565,0.0,-0.37855129,0.0096087472,-2.307897e-17,0.9996877630884224,-0.024987523512068503,0.37867319111091824
339,upper,0.3645485,0.0591275,0.0,-0.37575396,0.0094666821,1.1440382e-17,0.9996639939055367,-0.02592102021199781,0.3758730904374759
340,upper,0.367224,0.059056899999999996,0.0,-0.37314755,0.010274104,1.1333569e-17,0.9996396049536748,-0.026845115161995853,0.37328887897649793
341,upper,0.3698995,0.0589838,0.0,-0.37042286,0.010126099,0.0,0.9996143630379565,-0.02776914129425877,0.3705612043274888
342,upper,0.372575,0.05890825000000001,0.0,-0.36770575,0.010800185,0.0,0.9995888807428499,-0.02867175431075924,0.3678642393360409
343,upper,0.375251,0.0588303,0.0,-0.36516969,0.010854512,-1.1053031e-17,0.9995622319659214,-0.029586220226742337,0.36533097436518946
344,upper,0.3779265,0.05874985,0.0,-0.36235815,0.010934926,0.0,0.9995349459354425,-0.03049412818612686,0.3625230849046667
345,upper,0.380602,0.05866705,0.0,-0.35971684,0.011601682,0.0,0.9995078025167766,-0.031371208266249256,0.35990374705893974
346,upper,0.3832775,0.05858189999999999,0.0,-0.35714979,0.011305093,1.07761e-17,0.9994798910295333,-0.03224821588231088,0.3573286022700543
347,upper,0.385953,0.0584944,0.0,-0.35450485,0.01205975,2.1359075e-17,0.9994516232085592,-0.03311272966362115,0.3547097790093676
348,upper,0.388629,0.0584046,0.0,-0.35202832,0.011747261,-2.1176975e-17,0.9994228240588215,-0.03397085148020145,0.3522242021818127
349,upper,0.3913045,0.0583125,0.0,-0.34937697,0.012490106,0.0,0.9993935016277897,-0.03482282159942054,0.34960001416940306
350,upper,0.39398,0.05821815,0.0,-0.34689839,0.012435623,2.0834878e-17,0.9993635678879306,-0.035671545779591037,0.3471212106201211
351,upper,0.3966555,0.058121500000000006,0.0,-0.34435321,0.01237804,4.12888e-17,0.9993332560064465,-0.036510867417167206,0.34457554754289604
352,upper,0.399331,0.05802265,0.0,-0.34180278,0.013075536,2.0458615e-17,0.999302937995846,-0.037331462774317446,0.34205265115458605
353,upper,0.4020065,0.057921600000000004,0.0,-0.33940386,0.01302306,-4.0619213e-17,0.9992715920629128,-0.03816130626762389,0.33965361251569964
354,upper,0.404682,0.0578183,0.0,-0.33679864,0.012939293,0.0,0.9992400646625008,-0.03897811146375862,0.3370470440166585
355,upper,0.407358,0.057712849999999996,0.0,-0.33438976,0.013368807,1.9914167e-17,0.9992088432801552,-0.03977043513382744,0.3346568885659389
356,upper,0.4100335,0.0576053,0.0,-0.33194291,0.013788077,0.0,0.9991768420525978,-0.04056646775106134,0.33222900213651935
357,upper,0.412709,0.057495599999999994,0.0,-0.32949231,0.013444689,3.9177671e-17,0.9991443623484307,-0.04135871356011533,0.3297664390149173
358,upper,0.4153845,0.0573838,0.0,-0.3270529,0.014104437,0.0,0.9991116497844289,-0.042141562204511526,0.32735674549497695
359,upper,0.41806,0.0572699,0.0,-0.32464424,0.013761236,0.0,0.9990784980477578,-0.042920330131960054,0.3249357164911996
360,upper,0.420736,0.057153899999999994,0.0,-0.32222394,0.014153064,-3.8125956e-17,0.9990453845986709,-0.04368431654603134,0.3225346069920713
361,upper,0.4234115,0.0570359,0.0,-0.31980275,0.014532653,-1.8921165e-17,0.999011919278719,-0.0444430550148176,0.3201326345649026
362,upper,0.426087,0.056915850000000004,0.0,-0.3174488,0.014458431,-1.8765495e-17,0.9989776428336992,-0.045206958738960384,0.3177778756380335
363,upper,0.4287625,0.056793750000000004,0.0,-0.3149791,0.014377481,1.859841e-17,0.9989436418132341,-0.045952154257583325,0.31530704547380234
364,upper,0.431438,0.0566697,0.0,-0.31264616,0.014859113,0.0,0.998909726073341,-0.046683606930943713,0.31299896703411645
365,upper,0.434114,0.05654365,0.0,-0.31034865,0.014624353,-1.8264188e-17,0.9988750737835127,-0.04741926796126444,0.3106930067810307
366,upper,0.4367895,0.05641565,0.0,-0.30795491,0.015065284,0.0,0.9988401146650686,-0.04815002944830153,0.30832311148431796
367,upper,0.439465,0.056285699999999994,0.0,-0.30565978,0.014880947,6.061477e-23,0.9988048397557988,-0.048876293644188044,0.3060217931179683
368,upper,0.4421405,0.056153800000000004,0.0,-0.30329041,0.015038795,0.0,0.9987699638633304,-0.04958386112881448,0.3036630333586194
369,upper,0.444816,0.05602005,0.0,-0.30104417,0.015479658,1.7613779e-17,0.9987350579190818,-0.05028204533795625,0.3014417154265239
370,upper,0.4474915,0.0558844,0.0,-0.29874803,0.015324447,-1.7479958e-17,0.9986991912556062,-0.050989463474310055,0.2991408012807761
371,upper,0.450167,0.05574685,0.0,-0.29641616,0.015417174,0.0,0.9986630755227627,-0.0516919876520236,0.29681681834828444
372,upper,0.452843,0.0556074,0.0,-0.29418317,0.015333754,1.7150914e-17,0.9986271953202536,-0.052380576235894524,0.29458250483790077
373,upper,0.4555185,0.055466150000000006,0.0,-0.29186144,0.015751537,-3.4004423e-17,0.9985915690614208,-0.0530554257305482,0.2922860778195712
374,upper,0.458194,0.0553231,0.0,-0.28966166,0.015658464,0.0,0.9985552513259838,-0.05373462616694568,0.2900845734101902
375,upper,0.4608695,0.0551782,0.0,-0.28739217,0.015738897,0.0,0.9985184743358233,-0.05441375203071002,0.2878228035630565
376,upper,0.463545,0.0550315,0.0,-0.28514486,0.015806312,0.0,0.9984820344743245,-0.055078369910644784,0.2855826058319555
377,upper,0.466221,0.054883,0.0,-0.28293533,0.015701023,0.0,0.9984453912195608,-0.05573868272948458,0.28337063059121087
378,upper,0.4688965,0.054732750000000004,0.0,-0.28065451,0.016177785,1.6246417e-17,0.9984085426066022,-0.056394876098458176,0.2811202044856925
379,upper,0.471572,0.05458075,0.0,-0.27848777,0.015766681,1.6089934e-17,0.9983715621336385,-0.05704580547979083,0.2789336929874014
380,upper,0.4742475,0.054427,0.0,-0.27624713,0.016045999,1.5931972e-17,0.9983346973614677,-0.057687364684014523,0.2767127463215564
381,upper,0.476923,0.05427155,0.0,-0.27406499,0.016085993,0.0,0.9982979662335446,-0.05831955601655943,0.27453665010266226
382,upper,0.4795985,0.0541144,0.0,-0.27188339,0.016137549,1.5636256e-17,0.9982608375350118,-0.05895167719324629,0.27236187619259644
383,upper,0.482274,0.053955550000000005,0.0,-0.26966744,0.016172771,1.5483182e-17,0.9982236424982213,-0.05957818021375983,0.2701519584851644
384,upper,0.48495,0.053794999999999996,0.0,-0.26755848,0.016217045,0.0,0.9981862865800942,-0.06020080799658572,0.26804948480653135
385,upper,0.4876255,0.0536328,0.0,-0.26532552,0.016247578,0.0,0.9981487663469377,-0.06081973561342063,0.26582251386667816
386,upper,0.490301,0.05346895,0.0,-0.26318302,0.016278651,0.0,0.9981112101341758,-0.06143298954544762,0.26368596877566397
387,upper,0.4929765,0.05330345,0.0,-0.26100049,0.016304368,0.0,0.9980738575141266,-0.062036883761764375,0.26150923804980225
